2015-01-01	-1472.6
2015-01-02	-1138.93
2015-01-03	-1091.12
2015-01-04	-1378.53
2015-01-05	-816.06
2015-01-06	-1647.81
2015-01-07	-1099.66
2015-01-08	-1583.9
2015-01-09	-1233.03
2015-01-10	-1762.9
2015-01-11	-2142.2
2015-01-12	-1373.46
2015-01-13	-988.16
2015-01-14	-1571.69
2015-01-15	-1707.23
2015-01-16	-1346.54
2015-01-17	-2016.77
2015-01-18	-2046.07
2015-01-19	-1058.01
2015-01-20	-1457.12
2015-01-21	-797.96
2015-01-22	-1341.05
2015-01-23	-1704.37
2015-01-24	-1340.38
2015-01-25	-2144.23
2015-01-26	-684.69
2015-01-27	-272.9
2015-01-28	-1133.61
2015-01-29	-1671.96
2015-01-30	-1678.77
2015-01-31	-1707.94
2015-02-01	-2170.45
2015-02-02	-1198.42
2015-02-03	-1926.19
2015-02-04	-1325.59
2015-02-05	-1327.13
2015-02-06	-1118.76
2015-02-07	-1928.01
2015-02-08	-1101.81
2015-02-09	-1981.25
2015-02-10	-1618.53
2015-02-11	-1246.26
2015-02-12	-1767.47
2015-02-13	-1381.89
2015-02-14	-1573.41
2015-02-15	-1831.86
2015-02-16	-1714.56
2015-02-17	-1228.1
2015-02-18	-931.69
2015-02-19	-1507.15
2015-02-20	-1644.51
2015-02-21	-1360.76
2015-02-22	-1553.16
2015-02-23	-1176.94
2015-02-24	-1217.23
2015-02-25	-1034.3
2015-02-26	-1128.42
2015-02-27	-2008.46
2015-02-28	-1497.61
2015-03-01	-1554.9
2015-03-02	-1118.92
2015-03-03	-1141.83
2015-03-04	-1258.66
2015-03-05	-1186.1
2015-03-06	-2197.94
2015-03-07	-1857.53
2015-03-08	-1740.89
2015-03-09	-1244.53
2015-03-10	-1113.06
2015-03-11	-1319.54
2015-03-12	-1389.19
2015-03-13	-1762.55
2015-03-14	-2052.92
2015-03-15	-1579.78
2015-03-16	-1417.8
2015-03-17	-1718.99
2015-03-18	-1421.7
2015-03-19	-1431.24
2015-03-20	-1741.97
2015-03-21	-1794.76
2015-03-22	-1645.97
2015-03-23	-1023.03
2015-03-24	-1370.13
2015-03-25	-1619.8
2015-03-26	-1684.08
2015-03-27	-1599.43
2015-03-28	-1942.83
2015-03-29	-1376.1
2015-03-30	-1359.82
2015-03-31	-1485.44
2015-04-01	-1027.73
2015-04-02	-1690.32
2015-04-03	-1575.27
2015-04-04	-1325.41
2015-04-05	-1856.4
2015-04-06	-1545.77
2015-04-07	-1073.45
2015-04-08	-1721.05
2015-04-09	-1274.73
2015-04-10	-1700.83
2015-04-11	-2079.71
2015-04-12	-1721.93
2015-04-13	-1291.36
2015-04-14	-1322.03
2015-04-15	-1462.28
2015-04-16	-1100.7
2015-04-17	-1678.9
2015-04-18	-1514.4
2015-04-19	-2231.88
2015-04-20	-1904.62
2015-04-21	-1365.54
2015-04-22	-982.82
2015-04-23	-1668.1
2015-04-24	-1404.57
2015-04-25	-2460.06
2015-04-26	-2137.25
2015-04-27	-1675.78
2015-04-28	-1505.26
2015-04-29	-1810.04
2015-04-30	-1797.49
2015-05-01	-2590.96
2015-05-02	-2116.65
2015-05-03	-1981.98
2015-05-04	-1222.06
2015-05-05	-2076.04
2015-05-06	-1899.52
2015-05-07	-1466.38
2015-05-08	-1804.64
2015-05-09	-1720.65
2015-05-10	-1955.81
2015-05-11	-1311.83
2015-05-12	-1389.43
2015-05-13	-1693.5
2015-05-14	-1258.55
2015-05-15	-1820.71
2015-05-16	-1579.06
2015-05-17	-2129.28
2015-05-18	-2072.31
2015-05-19	-1620.76
2015-05-20	-1355.46
2015-05-21	-1371.98
2015-05-22	-1892.21
2015-05-23	-1305.99
2015-05-24	-816.07
2015-05-25	-1433.18
2015-05-26	-1987.55
2015-05-27	-2267.56
2015-05-28	-1366.6
2015-05-29	-1489.06
2015-05-30	-1795.05
2015-05-31	-1088.91
2015-06-01	-2429.52
2015-06-02	-1718.11
2015-06-03	-1325.15
2015-06-04	-1142.46
2015-06-05	-1649.64
2015-06-06	-1840.34
2015-06-07	-2038.1
2015-06-08	-1548.37
2015-06-09	-1394.94
2015-06-10	-1159.73
2015-06-11	-1682.38
2015-06-12	-2085.45
2015-06-13	-1787.6
2015-06-14	-2147.25
2015-06-15	-1384.68
2015-06-16	-1247.64
2015-06-17	-2068.79
2015-06-18	-1255.17
2015-06-19	-1485.85
2015-06-20	-1557.45
2015-06-21	-1352.38
2015-06-22	-1011.39
2015-06-23	-1454.05
2015-06-24	-1109.31
2015-06-25	-1614.71
2015-06-26	-1880.58
2015-06-27	-1573.31
2015-06-28	-1698.07
2015-06-29	-1757.29
2015-06-30	-903.9
2015-07-01	-1593.43
2015-07-02	-1234.74
2015-07-03	-1126.93
2015-07-04	-1108.54
2015-07-05	-1196.07
2015-07-06	-1172.38
2015-07-07	-1194.05
2015-07-08	-1452.75
2015-07-09	-1644.76
2015-07-10	-1688.49
2015-07-11	-1621.74
2015-07-12	-1564.36
2015-07-13	-1025.64
2015-07-14	-1224.12
2015-07-15	-1305.15
2015-07-16	-2510.39
2015-07-17	-2195.62
2015-07-18	-1539.14
2015-07-19	-1386.86
2015-07-20	-1880.08
2015-07-21	-1217.46
2015-07-22	-1546.68
2015-07-23	-1698.49
2015-07-24	-1737.6
2015-07-25	-1497.05
2015-07-26	-1315.16
2015-07-27	-1079.07
2015-07-28	-1522.35
2015-07-29	-1753.56
2015-07-30	-1277.22
2015-07-31	-1560.92
2015-08-01	-2203.44
2015-08-02	-1316.57
2015-08-03	-1167.98
2015-08-04	-1385.5
2015-08-05	-1178.11
2015-08-06	-1671.88
2015-08-07	-1734.96
2015-08-08	-1698.84
2015-08-09	-1009.73
2015-08-10	-1142.24
2015-08-11	-1531.74
2015-08-12	-1299.14
2015-08-13	-1515.25
2015-08-14	-1714.19
2015-08-15	-2604.17
2015-08-16	-1537.46
2015-08-17	-1901.71
2015-08-18	-1216.04
2015-08-19	-1322.87
2015-08-20	-1486.96
2015-08-21	-1637.56
2015-08-22	-1850.54
2015-08-23	-1458.12
2015-08-24	-1060.84
2015-08-25	-1117.98
2015-08-26	-1221.9
2015-08-27	-1999.99
2015-08-28	-1529.17
2015-08-29	-1911.9
2015-08-30	-1113.18
2015-08-31	-1705.16
2015-09-01	-1430.32
2015-09-02	-1624.51
2015-09-03	-1495.54
2015-09-04	-1565.26
2015-09-05	-1868.31
2015-09-06	-1335.29
2015-09-07	-1078.81
2015-09-08	-1235.16
2015-09-09	-1212.28
2015-09-10	-1399.94
2015-09-11	-1737.76
2015-09-12	-2157.53
2015-09-13	-1500.82
2015-09-14	-1366.32
2015-09-15	-969.85
2015-09-16	-1980.63
2015-09-17	-1074.83
2015-09-18	-1863.97
2015-09-19	-2145.71
2015-09-20	-2040.99
2015-09-21	-1251.16
2015-09-22	-1553.83
2015-09-23	-1682.55
2015-09-24	-953.6
2015-09-25	-1625.64
2015-09-26	-1740.98
2015-09-27	-2339.63
2015-09-28	-1109.0
2015-09-29	-1668.3
2015-09-30	-1619.32
2015-10-01	-1496.09
2015-10-02	-1809.16
2015-10-03	-1990.64
2015-10-04	-1149.72
2015-10-05	-2264.07
2015-10-06	-1606.7
2015-10-07	-1430.99
2015-10-08	-1690.7
2015-10-09	-2198.87
2015-10-10	-1623.09
2015-10-11	-1714.88
2015-10-12	-805.83
2015-10-13	-1184.55
2015-10-14	-1537.29
2015-10-15	-1224.47
2015-10-16	-1138.73
2015-10-17	-1416.8
2015-10-18	-1725.05
2015-10-19	-1285.74
2015-10-20	-827.05
2015-10-21	-2473.2
2015-10-22	-1437.75
2015-10-23	-1769.34
2015-10-24	-1794.39
2015-10-25	-1843.4
2015-10-26	-1760.9
2015-10-27	-1626.79
2015-10-28	-1711.93
2015-10-29	-812.51
2015-10-30	-1453.97
2015-10-31	-2597.51
2015-11-01	-2089.15
2015-11-02	-1288.82
2015-11-03	-1285.43
2015-11-04	-1847.11
2015-11-05	-1308.64
2015-11-06	-1429.54
2015-11-07	-1443.51
2015-11-08	-1691.4
2015-11-09	-853.76
2015-11-10	-1273.81
2015-11-11	-1455.43
2015-11-12	-1365.67
2015-11-13	-2132.68
2015-11-14	-1589.91
2015-11-15	-1395.95
2015-11-16	-1585.61
2015-11-17	-1273.14
2015-11-18	-1724.43
2015-11-19	-1012.88
2015-11-20	-2155.44
2015-11-21	-2203.13
2015-11-22	-1251.04
2015-11-23	-2002.34
2015-11-24	-1640.38
2015-11-25	-1848.7
2015-11-26	-880.49
2015-11-27	-1028.0
2015-11-28	-1435.72
2015-11-29	-1375.63
2015-11-30	-934.29
2015-12-01	-1005.55
2015-12-02	-1123.8
2015-12-03	-1767.0
2015-12-04	-2216.08
2015-12-05	-2032.29
2015-12-06	-2083.5
2015-12-07	-1471.26
2015-12-08	-1386.16
2015-12-09	-1185.59
2015-12-10	-1883.01
2015-12-11	-2054.19
2015-12-12	-2406.92
2015-12-13	-1525.58
2015-12-14	-1476.65
2015-12-15	-1655.99
2015-12-16	-1385.48
2015-12-17	-1304.27
2015-12-18	-1990.03
2015-12-19	-2000.93
2015-12-20	-2162.18
2015-12-21	-1295.63
2015-12-22	-2099.7
2015-12-23	-1996.63
2015-12-24	-1468.74
2015-12-25	-1017.04
2015-12-26	-744.22
2015-12-27	-1676.18
2015-12-28	-1288.54
2015-12-29	-1064.46
2015-12-30	-1304.86
2015-12-31	-1429.04
